Fecha,Hora,Zona horaria,Ventas brutas,Descuentos,Ventas netas,Impuestos,Propinas,Reembolsos parciales,Total recibido,Fuente,Tarjeta,Métodos de ingreso de tarjeta,Efectivo,Tarjeta de regalo Square,Otra forma de pago,Otra forma de pago,Otra forma de pago,Comisiones,Total neto,Identificación de transacción,ID de pago,Marca de tarjeta,Prefijo PAN,Nombre del dispositivo,Nombre de personal,ID de personal,Información,Descripción,Tipo de evento,Ubicación,Opción de servicio,Alias del dispositivo
01/04/2017,20:30:38,Ciudad de México,$57.76,$0.00,$57.76,$9.24,$0.00,$0.00,$67.00,Punto de venta,$0.00,N/D,$67.00,$0.00,$0.00,,,$0.00,$67.00,5xneY8P9c3xfazX3kNDW5eyeV,RPyvCrnd0SsNEi2yLm8sKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/5xneY8P9c3xfazX3kNDW5eyeV/by-unit/24X11KTH1BG6A,Ferrero,Pago,contabilidad@mckleincorp.com,,Las Aguilas
01/04/2017,20:25:11,Ciudad de México,$49.14,$0.00,$49.14,$7.86,$0.00,$0.00,$57.00,Punto de venta,$0.00,N/D,$57.00,$0.00,$0.00,,,$0.00,$57.00,7e3jUI8xuFztyUvYLI3Rcc7eV,TAKFx7xEpUeiAKtLLzviKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/7e3jUI8xuFztyUvYLI3Rcc7eV/by-unit/24X11KTH1BG6A,Chocolate Lovers,Pago,contabilidad@mckleincorp.com,,Las Aguilas
01/04/2017,20:09:58,Ciudad de México,$42.24,$0.00,$42.24,$6.76,$0.00,$0.00,$49.00,Punto de venta,$0.00,N/D,$49.00,$0.00,$0.00,,,$0.00,$49.00,78OrqctERnHk8D8rkGN8X10eV,pNpc5VqXcNzcgDbffepyKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/78OrqctERnHk8D8rkGN8X10eV/by-unit/24X11KTH1BG6A,Cheesecake,Pago,contabilidad@mckleincorp.com,,Las Aguilas
01/04/2017,18:11:35,Ciudad de México,$137.07,$0.00,$137.07,$21.93,$0.00,$0.00,$159.00,Punto de venta,$0.00,N/D,$159.00,$0.00,$0.00,,,$0.00,$159.00,LouOq7XkjuuTU5GVTiuQJ0ieV,JRZXzubwKTcD4HZDX7JvKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/LouOq7XkjuuTU5GVTiuQJ0ieV/by-unit/24X11KTH1BG6A,"Ferrero, Sandia, Kinder",Pago,contabilidad@mckleincorp.com,,Las Aguilas
01/04/2017,15:28:19,Ciudad de México,$49.14,$0.00,$49.14,$7.86,$0.00,$0.00,$57.00,Punto de venta,$0.00,N/D,$57.00,$0.00,$0.00,,,$0.00,$57.00,7WjBbArtQGMGgr1DRIZsVCzeV,TSnhUADAgXp2VQLoZlEZLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/7WjBbArtQGMGgr1DRIZsVCzeV/by-unit/24X11KTH1BG6A,Cookies  & Cream,Pago,contabilidad@mckleincorp.com,,Las Aguilas
01/04/2017,14:25:32,Ciudad de México,$182.76,$0.00,$182.76,$29.24,$0.00,$0.00,$212.00,Punto de venta,$0.00,N/D,$212.00,$0.00,$0.00,,,$0.00,$212.00,3kh4xqeCbBxZUrWSTkJEOYieV,pjk6S4euShlryD4XMEdBKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/3kh4xqeCbBxZUrWSTkJEOYieV/by-unit/24X11KTH1BG6A,"Clásica, 3 x Cereales",Pago,contabilidad@mckleincorp.com,,Las Aguilas
31/03/2017,19:53:51,Ciudad de México,$50.00,$0.00,$50.00,$8.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,b80gxgusdGqN0a0FYxd3WDheV,z8usN5x0uXfA5GKh7Oa8JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/b80gxgusdGqN0a0FYxd3WDheV/by-unit/24X11KTH1BG6A,Kinder,Pago,contabilidad@mckleincorp.com,,Las Aguilas
31/03/2017,19:43:47,Ciudad de México,$45.69,$0.00,$45.69,$7.31,$0.00,$0.00,$53.00,Punto de venta,$0.00,N/D,$53.00,$0.00,$0.00,,,$0.00,$53.00,TuH2CCsvgYgJEkDS4E98q6xeV,LI45bychENamvUnsPxMILQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/TuH2CCsvgYgJEkDS4E98q6xeV/by-unit/24X11KTH1BG6A,Kranky,Pago,contabilidad@mckleincorp.com,,Las Aguilas
31/03/2017,17:48:34,Ciudad de México,$272.34,$0.00,$272.34,$33.66,$0.00,$0.00,$306.00,Punto de venta,$0.00,N/D,$306.00,$0.00,$0.00,,,$0.00,$306.00,Xo1txMnRst6d7w1Ml1AhjkleV,7sWH400SXp0tVrfVtqEALQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/Xo1txMnRst6d7w1Ml1AhjkleV/by-unit/24X11KTH1BG6A,"Nuez Blanca, 3 x Nuez, Kinder",Pago,contabilidad@mckleincorp.com,,Las Aguilas
31/03/2017,17:26:37,Ciudad de México,$86.07,-$24.00,$62.07,$9.93,$0.00,$0.00,$72.00,Punto de venta,$0.00,N/D,$72.00,$0.00,$0.00,,,$0.00,$72.00,raFPb0TSdVS0C4Iqs4yKgy2eV,f8lnsaAHCol2IgoUTozCLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/raFPb0TSdVS0C4Iqs4yKgy2eV/by-unit/24X11KTH1BG6A,"Flan, Kranky",Pago,contabilidad@mckleincorp.com,,Las Aguilas
31/03/2017,16:32:06,Ciudad de México,$325.69,$0.00,$325.69,$23.31,$0.00,$0.00,$349.00,Punto de venta,$0.00,N/D,$349.00,$0.00,$0.00,,,$0.00,$349.00,NPTbG6BvZgLpphDejIBAzl3eV,TyjJ7ZOnd9353BxRIVLzJQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/NPTbG6BvZgLpphDejIBAzl3eV/by-unit/24X11KTH1BG6A,"2 x Nuez Blanca, 2 x Cereales, Snickers, Kranky",Pago,contabilidad@mckleincorp.com,,Las Aguilas
31/03/2017,15:36:11,Ciudad de México,$65.52,$0.00,$65.52,$10.48,$0.00,$0.00,$76.00,Punto de venta,$0.00,N/D,$76.00,$0.00,$0.00,,,$0.00,$76.00,7mpQPW7BTmvxPDUkVKKA1UAfV,dXTVbIq1eIQWpVfhrekcKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/7mpQPW7BTmvxPDUkVKKA1UAfV/by-unit/24X11KTH1BG6A,2 x Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
30/03/2017,19:13:46,Ciudad de México,$81.90,$0.00,$81.90,$13.10,$0.00,$0.00,$95.00,Punto de venta,$0.00,N/D,$95.00,$0.00,$0.00,,,$0.00,$95.00,f4JW0ngrlskXF5p2YBTmM5veV,B3CbgmhSKlsDsmp4zSfbLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/f4JW0ngrlskXF5p2YBTmM5veV/by-unit/24X11KTH1BG6A,"Clásica, Cookies  & Cream",Pago,contabilidad@mckleincorp.com,,Las Aguilas
30/03/2017,18:49:49,Ciudad de México,$32.76,$0.00,$32.76,$5.24,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,1351g0jELKtHubYKTvpjwfxeV,x7YRnYHJIVNz7p20ZsAiLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/1351g0jELKtHubYKTvpjwfxeV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
30/03/2017,18:49:43,Ciudad de México,$319.76,$0.00,$319.76,$41.24,$0.00,$0.00,$361.00,Punto de venta,$0.00,N/D,$361.00,$0.00,$0.00,,,$0.00,$361.00,vMHK4FvjR8TBzzZUaWlaSzqeV,DyLh4wpeC5RLssLW7mFYLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/vMHK4FvjR8TBzzZUaWlaSzqeV/by-unit/24X11KTH1BG6A,"3 x Cheesecake, Clásica, Crunchy, Nuez Blanca, Chocolate Lovers",Pago,contabilidad@mckleincorp.com,,Las Aguilas
30/03/2017,15:07:35,Ciudad de México,$118.97,$0.00,$118.97,$19.03,$0.00,$0.00,$138.00,Punto de venta,$0.00,N/D,$138.00,$0.00,$0.00,,,$0.00,$138.00,5ZfC1UOoywytpQ1TBGbhMBveV,ttsGFl5RhSbQWjIwCcOkKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/5ZfC1UOoywytpQ1TBGbhMBveV/by-unit/24X11KTH1BG6A,"2 x Clásica, Nuez",Pago,contabilidad@mckleincorp.com,,Las Aguilas
30/03/2017,14:11:26,Ciudad de México,$194.55,-$54.25,$140.30,$22.45,$0.00,$0.00,$162.75,Punto de venta,$0.00,N/D,$162.75,$0.00,$0.00,,,$0.00,$162.75,LYOKGTn3gDGnDeSYfy69UileV,P22ltx4TvvLZG4ex82G2KQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/LYOKGTn3gDGnDeSYfy69UileV/by-unit/24X11KTH1BG6A,"Cheesecake, Cereales, Kranky, Cookies  & Cream",Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/03/2017,18:27:25,Ciudad de México,$32.76,$0.00,$32.76,$5.24,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,5fGeqGNabxD32LQYcfIMEE9eV,vGIitQQNX4bGzlRyhouDLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/5fGeqGNabxD32LQYcfIMEE9eV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/03/2017,17:30:27,Ciudad de México,$92.24,$0.00,$92.24,$14.76,$0.00,$0.00,$107.00,Punto de venta,$0.00,N/D,$107.00,$0.00,$0.00,,,$0.00,$107.00,F98fm5efdeY8i9mVJzmtPLteV,TM0NiqLu3NDh3CFbc8dTKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/F98fm5efdeY8i9mVJzmtPLteV/by-unit/24X11KTH1BG6A,"Cheesecake, Kinder",Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/03/2017,15:43:13,Ciudad de México,$32.76,$0.00,$32.76,$5.24,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,DCTlMFLjJNk9KGZeBP79eoteV,3Ulw2UCLNAk604j6tjFZLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/DCTlMFLjJNk9KGZeBP79eoteV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
29/03/2017,14:16:23,Ciudad de México,$32.76,$0.00,$32.76,$5.24,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,1ZOh12wkFFVFN0IRhsdwuc4eV,HyUyIFbl5FjZykN9bi2TLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/1ZOh12wkFFVFN0IRhsdwuc4eV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
28/03/2017,19:33:42,Ciudad de México,$112.07,$0.00,$112.07,$17.93,$0.00,$0.00,$130.00,Punto de venta,$0.00,N/D,$130.00,$0.00,$0.00,,,$0.00,$130.00,bGVq32TOA2ubEzkbZVaOwCAfV,NPrTI8LBdjV46xRF56noKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/bGVq32TOA2ubEzkbZVaOwCAfV/by-unit/24X11KTH1BG6A,"MM´s, Clásica, Sandia",Pago,contabilidad@mckleincorp.com,,Las Aguilas
28/03/2017,19:18:28,Ciudad de México,$151.69,$0.00,$151.69,$15.31,$0.00,$0.00,$167.00,Punto de venta,$0.00,N/D,$167.00,$0.00,$0.00,,,$0.00,$167.00,3maU9ESALN9ZCoAhZ3xkLLneV,5XQXNJEMLy2LP562XcR5KQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/3maU9ESALN9ZCoAhZ3xkLLneV/by-unit/24X11KTH1BG6A,"Cereales, MM´s, Snickers",Pago,contabilidad@mckleincorp.com,,Las Aguilas
28/03/2017,19:05:53,Ciudad de México,$32.76,$0.00,$32.76,$5.24,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,v6msrp8MG4LlpkqePW8ghApeV,TciKNhpuPpjoO8vc8xJkKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/v6msrp8MG4LlpkqePW8ghApeV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
28/03/2017,18:14:48,Ciudad de México,$72.41,$0.00,$72.41,$11.59,$0.00,$0.00,$84.00,Punto de venta,$0.00,N/D,$84.00,$0.00,$0.00,,,$0.00,$84.00,LYSqfG8G8frIr22sNsNN3r9eV,TCRQp5xG4kymWzaR0SMjKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/LYSqfG8G8frIr22sNsNN3r9eV/by-unit/24X11KTH1BG6A,"Taro, Clásica",Pago,contabilidad@mckleincorp.com,,Las Aguilas
28/03/2017,16:57:47,Ciudad de México,$32.76,$0.00,$32.76,$5.24,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,9TVZCKRXqqkZwmtzoOb71iieV,9FWNCgcXuGzWjTuGTjpKKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/9TVZCKRXqqkZwmtzoOb71iieV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
28/03/2017,15:03:19,Ciudad de México,$32.76,$0.00,$32.76,$5.24,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,L0OVb1NR5CJOTOW5G8lb2NqeV,fkZtnkhyR6q1ojDw3xrZKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/L0OVb1NR5CJOTOW5G8lb2NqeV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/03/2017,20:28:30,Ciudad de México,$99.14,$0.00,$99.14,$15.86,$0.00,$0.00,$115.00,Punto de venta,$0.00,N/D,$115.00,$0.00,$0.00,,,$0.00,$115.00,pZlJOx7GZiVruiK3oTu71QteV,JDsi6kYz2QPGMQKXSv9TLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/pZlJOx7GZiVruiK3oTu71QteV/by-unit/24X11KTH1BG6A,"Cookies  & Cream, Kinder",Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/03/2017,20:06:11,Ciudad de México,$62.00,$0.00,$62.00,$0.00,$0.00,$0.00,$62.00,Punto de venta,$0.00,N/D,$62.00,$0.00,$0.00,,,$0.00,$62.00,fCY7KMBHA4TXQWiRyVy8kOqeV,z8qajWckB6xkkknW0raELQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/fCY7KMBHA4TXQWiRyVy8kOqeV/by-unit/24X11KTH1BG6A,Nuez Blanca,Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/03/2017,19:47:20,Ciudad de México,$50.00,$0.00,$50.00,$8.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,r4oZDY7vlzZ3c1uydRXuC3feV,fYZAFXnHN3zP2xUHPktIKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/r4oZDY7vlzZ3c1uydRXuC3feV/by-unit/24X11KTH1BG6A,Kinder,Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/03/2017,19:06:56,Ciudad de México,$78.45,$0.00,$78.45,$12.55,$0.00,$0.00,$91.00,Punto de venta,$0.00,N/D,$91.00,$0.00,$0.00,,,$0.00,$91.00,V9MBYe75yu9kgtOqXfJyeDreV,nkXfenRbU5k31wmNfNS1JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/V9MBYe75yu9kgtOqXfJyeDreV/by-unit/24X11KTH1BG6A,"Kranky, Clásica",Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/03/2017,18:49:42,Ciudad de México,$202.52,$0.00,$202.52,$22.48,$0.00,$0.00,$225.00,Punto de venta,$0.00,N/D,$225.00,$0.00,$0.00,,,$0.00,$225.00,hVd3TjfxSPoJsBXjvYBYXz4eV,beLDPzEA5nUtZLrjNsB1JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/hVd3TjfxSPoJsBXjvYBYXz4eV/by-unit/24X11KTH1BG6A,"Bicolor, 2 x Chocolate Lovers, Nuez Blanca",Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/03/2017,18:17:25,Ciudad de México,$124.14,$0.00,$124.14,$19.86,$0.00,$0.00,$144.00,Punto de venta,$0.00,N/D,$144.00,$0.00,$0.00,,,$0.00,$144.00,NXdQJzFUGKeSKyNq1XG4n65eV,1rRU6LqGjPsdx5ZfTI4JKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/NXdQJzFUGKeSKyNq1XG4n65eV/by-unit/24X11KTH1BG6A,"2 x Mentada, Kinder",Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/03/2017,17:27:01,Ciudad de México,$49.14,$0.00,$49.14,$7.86,$0.00,$0.00,$57.00,Punto de venta,$0.00,N/D,$57.00,$0.00,$0.00,,,$0.00,$57.00,Zp9nUEi0PYAZv1sEjT6t7V6eV,JTsqI2Xb0ue3Qa1Q7T0ILQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/Zp9nUEi0PYAZv1sEjT6t7V6eV/by-unit/24X11KTH1BG6A,Chocolate Lovers,Pago,contabilidad@mckleincorp.com,,Las Aguilas
26/03/2017,17:26:54,Ciudad de México,$125.86,$0.00,$125.86,$20.14,$0.00,$0.00,$146.00,Punto de venta,$0.00,N/D,$146.00,$0.00,$0.00,,,$0.00,$146.00,ZHyMl63uGIvwZpCBOWOBg4yeV,vQDXg3IFouWJ3S4POCiQKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/ZHyMl63uGIvwZpCBOWOBg4yeV/by-unit/24X11KTH1BG6A,"Bicolor, Sandia, Cereales",Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/03/2017,19:43:26,Ciudad de México,$90.52,$0.00,$90.52,$14.48,$0.00,$0.00,$105.00,Punto de venta,$0.00,N/D,$105.00,$0.00,$0.00,,,$0.00,$105.00,dxSqV4rG3q18kt1Kq2EDNR3eV,1NMXrAmc43Hm6vEYkdRULQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/dxSqV4rG3q18kt1Kq2EDNR3eV/by-unit/24X11KTH1BG6A,"Mentada, Ferrero",Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/03/2017,19:22:54,Ciudad de México,$99.14,$0.00,$99.14,$15.86,$0.00,$0.00,$115.00,Punto de venta,$0.00,N/D,$115.00,$0.00,$0.00,,,$0.00,$115.00,P4J65YMH5XThCqEUJgSBwD5eV,d54rbPXqHvbFUVGfvLm2KQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/P4J65YMH5XThCqEUJgSBwD5eV/by-unit/24X11KTH1BG6A,"Kinder, Cookies  & Cream",Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/03/2017,17:19:20,Ciudad de México,$112.00,$0.00,$112.00,$8.00,$0.00,$0.00,$120.00,Punto de venta,$0.00,N/D,$120.00,$0.00,$0.00,,,$0.00,$120.00,VXpHdxBCTGCCCWqTdhA4QJ7eV,1haR3qHg36DJ6dRJ1vqmKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/VXpHdxBCTGCCCWqTdhA4QJ7eV/by-unit/24X11KTH1BG6A,"Nuez Blanca, Kinder",Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/03/2017,15:46:51,Ciudad de México,$56.00,$0.00,$56.00,$0.00,$0.00,$0.00,$56.00,Punto de venta,$0.00,N/D,$56.00,$0.00,$0.00,,,$0.00,$56.00,ZfEHPT2jvXuLFk6A1RimIoieV,vigXDVL1Z4GtAHpRdOf0JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/ZfEHPT2jvXuLFk6A1RimIoieV/by-unit/24X11KTH1BG6A,Snickers,Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/03/2017,19:25:30,Ciudad de México,$331.90,$0.00,$331.90,$53.10,$0.00,$0.00,$385.00,Punto de venta,$0.00,N/D,$385.00,$0.00,$0.00,,,$0.00,$385.00,dluTdEc5wiF4G39EYow5lxseV,LE692FNov3JQC99ki4RcKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/dluTdEc5wiF4G39EYow5lxseV/by-unit/24X11KTH1BG6A,"3 x Cereales, Kinder, 3 x Clásica, Manzana",Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/03/2017,18:54:59,Ciudad de México,$153.38,$0.00,$153.38,$14.62,$0.00,$0.00,$168.00,Punto de venta,$0.00,N/D,$168.00,$0.00,$0.00,,,$0.00,$168.00,xNbs056Mu9oInkLATG6zW56eV,11I7Rhl7HqJlSFbECKNmKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/xNbs056Mu9oInkLATG6zW56eV/by-unit/24X11KTH1BG6A,"Nuez Blanca, Crunchy, Cheesecake",Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/03/2017,18:54:07,Ciudad de México,$95.69,$0.00,$95.69,$15.31,$0.00,$0.00,$111.00,Punto de venta,$0.00,N/D,$111.00,$0.00,$0.00,,,$0.00,$111.00,D0IRDprUtcr1eLDQiBPa2OgeV,xLIxBkAyNsX4dEeS1zHVLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/D0IRDprUtcr1eLDQiBPa2OgeV/by-unit/24X11KTH1BG6A,"Bicolor, Cookies  & Cream",Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/03/2017,17:24:28,Ciudad de México,$78.45,$0.00,$78.45,$12.55,$0.00,$0.00,$91.00,Punto de venta,$0.00,N/D,$91.00,$0.00,$0.00,,,$0.00,$91.00,ZXGUQzHZX7WPfuv57sIFxT8eV,FpGlMhG2P0E7noEm6wsVKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/ZXGUQzHZX7WPfuv57sIFxT8eV/by-unit/24X11KTH1BG6A,"Clásica, MM´s",Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/03/2017,15:36:44,Ciudad de México,$32.76,$0.00,$32.76,$5.24,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,B91V1egVY7wmgyxiLpAhSiAfV,nI5HeBSiCfdhmrSktPg7JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/B91V1egVY7wmgyxiLpAhSiAfV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
23/03/2017,17:27:22,Ciudad de México,$91.38,$0.00,$91.38,$14.62,$0.00,$0.00,$106.00,Punto de venta,$0.00,N/D,$0.00,$0.00,$106.00,Tarjeta registrada,,$0.00,$106.00,B9fKzR2jP5lsyMg5s3J4TVoeV,vaeaUrij7qBlmOeFyRxcKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/B9fKzR2jP5lsyMg5s3J4TVoeV/by-unit/24X11KTH1BG6A,2 x Kranky,Pago,contabilidad@mckleincorp.com,,Las Aguilas
23/03/2017,16:36:03,Ciudad de México,$86.21,$0.00,$86.21,$13.79,$0.00,$0.00,$100.00,Punto de venta,$0.00,N/D,$100.00,$0.00,$0.00,,,$0.00,$100.00,TCxmCiKtx5OwyJzOXUmm5nmeV,ngRD1DunBKdJj7EKnqB0JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/TCxmCiKtx5OwyJzOXUmm5nmeV/by-unit/24X11KTH1BG6A,"Clásica, Ferrero",Pago,contabilidad@mckleincorp.com,,Las Aguilas
23/03/2017,15:41:31,Ciudad de México,$32.76,$0.00,$32.76,$5.24,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,FHdtQwr1wb0HgtaGOtKiUE8eV,FnddWru7buS9qrEwUxmGKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/FHdtQwr1wb0HgtaGOtKiUE8eV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/03/2017,20:39:48,Ciudad de México,$90.52,$0.00,$90.52,$14.48,$0.00,$0.00,$105.00,Punto de venta,$0.00,N/D,$105.00,$0.00,$0.00,,,$0.00,$105.00,1nP4A7t4D8MVGg3b3dXBD52eV,VtikIF5nvpUpokfTuS4xKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/1nP4A7t4D8MVGg3b3dXBD52eV/by-unit/24X11KTH1BG6A,"Clásica, Ferrero",Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/03/2017,19:21:00,Ciudad de México,$50.00,$0.00,$50.00,$8.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,jaLbAGa5FZ0jajQNPbFQlW5eV,DAGNdCl53Nh7O97ZlefXKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/jaLbAGa5FZ0jajQNPbFQlW5eV/by-unit/24X11KTH1BG6A,Cereales,Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/03/2017,16:30:20,Ciudad de México,$95.62,$0.00,$95.62,$5.38,$0.00,$0.00,$101.00,Punto de venta,$0.00,N/D,$101.00,$0.00,$0.00,,,$0.00,$101.00,7gGqQuAiHsiE0IkZb2JwmEgeV,7a9FPcLz4AIxUxRFbNgALQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/7gGqQuAiHsiE0IkZb2JwmEgeV/by-unit/24X11KTH1BG6A,"Nuez Blanca, Manzana",Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/03/2017,16:14:49,Ciudad de México,$50.00,$0.00,$50.00,$8.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,1Lbjj57AwplqgUHx0HXJfyueV,FVE9os3q0e3LJ8umg2ySKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/1Lbjj57AwplqgUHx0HXJfyueV/by-unit/24X11KTH1BG6A,Cereales,Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/03/2017,14:05:47,Ciudad de México,$62.00,-$15.50,$46.50,$0.00,$0.00,$0.00,$46.50,Punto de venta,$0.00,N/D,$46.50,$0.00,$0.00,,,$0.00,$46.50,nMhKIGqJQhPikkL3Jp3IrTieV,dNe1R1OsF4jYVA0oOBOMKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/nMhKIGqJQhPikkL3Jp3IrTieV/by-unit/24X11KTH1BG6A,Nuez Blanca,Pago,contabilidad@mckleincorp.com,,Las Aguilas
